Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified
GOOGLE-ChIJx8Np,2025-11-05,RT Pastry House • SS15,"Bakery, Store",1,150000,"B6, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500,http://www.rtpastry.com/,,,03-7497 9248,,03-7497 9248,4.3,1008,$$ (Moderate),OPERATIONAL,ChIJx8NpG_ZMzDERn2Rd7nEtD14,3.0736986,101.5868359,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1008 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJJ3mU,2025-11-05,TT Mooncake Central Kitchen Sunway,"Bakery, Store",1,80000,"52, Jalan PJS 11/7, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",47500 Petaling Jaya,Selangor,47500,http://www.taithong.com.my/,,,03-5623 8888,,03-5623 8888,4,1,Unknown,OPERATIONAL,ChIJJ3mUDo9MzDERhd1jqwDaBhk,3.0668355,101.6026188,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJcQYo,2025-11-05,Eat Cake Today,"Bakery, Store",1,80000,"A-3-3, Sunway GEO Avenue, Jalan Lagoon Selatan, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500,https://www.eatcaketoday.com/,,,012-808 6223,,012-808 6223,4.2,474,Unknown,OPERATIONAL,ChIJcQYovIhMzDERS3yJiIa3smw,3.065199999999999,101.6093157,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (474 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJC7yn,2025-11-05,Cafe Lezzetto -Halal Gelato Ice Cream & Cakes-Desserts,"Cafe, Bakery, Meal Takeaway",1,80000,"44, Jalan SS 15/4c, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500,https://www.lezzetto.my/,,,011-6077 1088,,011-6077 1088,4.9,127,Unknown,OPERATIONAL,ChIJC7ynKVlMzDERzPHwRZ_s2LE,3.0768141,101.5880278,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (127 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJmQPV,2025-11-05,APCA Malaysia,"Bakery, University, Store",1,80000,"16, Jalan 51a/223, Seksyen 51a, 46100 Petaling Jaya, Selangor, Malaysia",46100 Petaling Jaya,Selangor,46100,https://apcamalaysia.com/,,,03-7960 3846,,03-7960 3846,4.8,328,Unknown,OPERATIONAL,ChIJmQPV3cJLzDERml66gNLkLZU,3.102647999999999,101.6363199,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (328 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ1dRK,2025-11-05,Mamasab Kelana Jaya( Mini Cawangan),"Bakery, Store",1,80000,"84, Jalan SS 4a/3, Ss 4, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,,,,,,,5,2,Unknown,OPERATIONAL,ChIJ1dRK39NNzDERCoCgCYXYiVg,3.1088889,101.607273,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJFWjm,2025-11-05,kedai Kek & surprise Petaling jaya,"Bakery, Store",1,80000,"24, Lorong SS 5d/11b, Ss 5, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,,,,018-923 9060,,018-923 9060,5,5,Unknown,OPERATIONAL,ChIJFWjmAN9NzDER88wXm_oGg0s,3.1061617,101.6045058,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (5 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJl9TT,2025-11-05,Apam Balik Antarabangsa,"Bakery, Store",1,80000,"PJ544, Perumahan SS 5, Ss 5, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,,,,012-324 0237,,012-324 0237,,,Unknown,CLOSED_TEMPORARILY,ChIJl9TTe0hNzDERupd_GdhbclM,3.1044401,101.6080565,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ-YBN,2025-11-05,Cake memories bakery studio,"Bakery, Store",1,80000,"12A, 1St Floor, Jalan SS 4c/5, Ss 4, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,,,,,,,4.9,9,Unknown,OPERATIONAL,ChIJ-YBN0BRNzDERiaSZWwp6AHU,3.1104337,101.6038577,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (9 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJEW6F,2025-11-05,doudoubake,"Bakery, Store",1,150000,"38, Jalan SS 4c/5, Taman Rasa Sayang, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,http://www.doudoubake.com/,,,011-6963 5817,,011-6963 5817,3.9,1453,$$ (Moderate),OPERATIONAL,ChIJEW6Fop5NzDERuBG44abCkJM,3.1112007,101.6038166,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1453 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJp7ed,2025-11-05,LUNA Kids - Learn. Play. Grow.,"Bakery, Store",1,80000,"35A, Jalan SS 4c/5, Taman Rasa Sayang, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,https://lunakidsmy.com/,,,012-830 0156,,012-830 0156,5,133,Unknown,OPERATIONAL,ChIJp7edyFVNzDERlGgQ9owNv8k,3.1110652,101.6033707,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (133 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJi9cP,2025-11-05,Luscious Treats,"Bakery, Store",1,80000,"15, Lorong SS 5c/1e, Ss 5, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,,,,018-661 2324,,018-661 2324,,,Unknown,OPERATIONAL,ChIJi9cPvzdNzDERwbtU10WGD4Q,3.101999600000001,101.6046322,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ5ZNn,2025-11-05,Manis & Co,"Bakery, Store",1,80000,"7, Jalan SS 5b/6, Ss 5, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,,,,03-7873 7437,,03-7873 7437,4.8,27,Unknown,OPERATIONAL,ChIJ5ZNnVgBNzDER4wlrL_zfRJw,3.101325199999999,101.6061931,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (27 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJs-07,2025-11-05,KedaiPaah,"Bakery, Store",1,80000,"86, Jalan SS 5d/6, Ss 5, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,,,,011-3122 4827,,011-3122 4827,,,Unknown,OPERATIONAL,ChIJs-07GwBNzDERgbDLTD1UoT4,3.10511,101.6008594,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJuxy_,2025-11-05,Mad about cake,"Bakery, Store",1,100000,"Jalan SS 3/19, Taman Universiti, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300,,,,019-325 5471,,019-325 5471,4.7,118,$$ (Moderate),CLOSED_TEMPORARILY,ChIJuxy_sFRJzDER0oTZgD9p0fA,3.1010384,101.6078758,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (118 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJhy0O,2025-11-05,The Porki Society 珀记,"Meal Takeaway, Restaurant",1,100000,"10, Jalan 21/19 Seksyen 21, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300,,,,017-277 8350,,017-277 8350,3.9,949,$$ (Moderate),CLOSED_TEMPORARILY,ChIJhy0OF_xLzDERsmegFDaBy4U,3.10901,101.622576,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (949 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJEc0f,2025-11-05,Domino's SS2,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"135, Jalan SS 2/24, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300,https://www.dominos.com.my/store/selangor-ss2-85100,,,1-300-88-8333,,1-300-88-8333,3.5,380,$$ (Moderate),OPERATIONAL,ChIJEc0fflZJzDERgz_8qdLXOYM,3.1152237,101.6214996,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (380 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJuz2G,2025-11-05,KFC Shell NKVE DT,"Meal Takeaway, Restaurant",1,100000,"Lot PT 33659 & PT 33788, 1A, Arah Utara PLU, KM 15.8, Lebuhraya Utara Selatan, Damansara Lagenda, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,33659,https://kfc.com.my/,,,03-7802 8624,,03-7802 8624,3.9,825,$$ (Moderate),OPERATIONAL,ChIJuz2GTb1OzDERDuBs1z8LHLM,3.123242,101.5936379,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (825 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJCWme,2025-11-05,Joshijosh Events & Catering,"Meal Takeaway, Store, Restaurant",1,80000,"25, Jalan PJU 1A/42 Ara Permata, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,https://www.joshijosh.com/,,,018-352 9877,,018-352 9877,3.6,103,Unknown,OPERATIONAL,ChIJCWme5IZOzDERQQuln1CMNGc,3.117052399999999,101.587149,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (103 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJOz0X,2025-11-05,Domino's Riana Green,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"G08 & G09, Riana Green Plaza, Jalan Tropicana Utara, Sunway Damansara, 47410 Petaling Jaya, Selangor, Malaysia",47410 Petaling Jaya,Selangor,47410,https://www.dominos.com.my/store/sel-riana-green-85022,,,1-300-88-8333,,1-300-88-8333,3.1,243,$$ (Moderate),OPERATIONAL,ChIJOz0X4sNOzDERYHrazyS3rS8,3.1378361,101.5989361,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (243 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJt9im,2025-11-05,Domino's Ara Damansara,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"G-Floor B-G, 12, Jalan PJU 1a/20a, Dataran Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,https://www.dominos.com.my/store/selangor-dataran-ara-damansara-85150,,,1-300-88-8333,,1-300-88-8333,3.3,361,$$ (Moderate),OPERATIONAL,ChIJt9im-4ROzDERy-_RlJm2VlI,3.12045,101.5793384,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (361 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ8eGt,2025-11-05,d'Tandoor Restaurant • Subang Jaya,"Meal Takeaway, Restaurant",1,200000,"7, Jalan SS 15/5a, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500,https://dtandoor.com/,,,03-5632 2020,,03-5632 2020,4.2,701,$$$ (Expensive),OPERATIONAL,ChIJ8eGt_l1MzDERz4hYO40vs20,3.0790047,101.5927057,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (701 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJn77q,2025-11-05,KFC SS 15 USJ,"Meal Takeaway, Restaurant",1,100000,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500,https://kfc.com.my/,,,03-5613 4083,,03-5613 4083,3.7,960,$$ (Moderate),OPERATIONAL,ChIJn77qnV9MzDER5S1JEzaHaDs,3.0782444,101.5882855,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (960 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJKchd,2025-11-05,Domino's Pizza Sunway Metro | Petaling Jaya,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"Sunway Metro, 4, Jalan PJS 11/28a, Bandar Sunway, 46150 Petaling Jaya, Selangor, Malaysia",46150 Petaling Jaya,Selangor,46150,https://www.dominos.com.my/store/sel-sunway-metro-85164,,,1-300-88-8333,,1-300-88-8333,3.4,391,$$ (Moderate),OPERATIONAL,ChIJKchdsYBMzDERe-ggkUcQ8kg,3.0728035,101.6104594,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (391 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJM2t_,2025-11-05,KFC Sunway Pyramid,"Restaurant, Meal Takeaway",1,150000,"Lot LL2.40, Lower Level 2, Sunway Pyramid Mega Shopping Mall, Bandar Sunway, 46150 Petaling Jaya, Selangor, Malaysia",46150 Petaling Jaya,Selangor,46150,https://kfc.com.my/,,,03-5611 2056,,03-5611 2056,3.6,1369,$$ (Moderate),OPERATIONAL,ChIJM2t_eYdMzDEREbTGYOKT4qY,3.0718706,101.6077125,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (1369 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJG8rY,2025-11-05,Mantra Indian Cuisine印度餐,"Meal Takeaway, Restaurant",1,80000,"LG2.122, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",47500 Petaling Jaya,Selangor,47500,https://www.facebook.com/mantraindiancuisinesunwaypyramid,,,03-5611 0292,,03-5611 0292,3.7,473,Unknown,OPERATIONAL,ChIJG8rYo4dMzDER7H0KmS6C0Og,3.0716921,101.6064677,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (473 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJZwyb,2025-11-05,Domino's Pizza SS15 Subang Jaya,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"18, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500,https://www.dominos.com.my/store/selangor-ss15-85033,,,1-300-88-8333,,1-300-88-8333,3.6,401,$$ (Moderate),OPERATIONAL,ChIJZwybS2dMzDERQsjko9iPh04,3.0736485,101.5883996,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (401 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJjy7m,2025-11-05,Thyme Out HQ,"Meal Takeaway, Store, Restaurant",1,150000,"66, Jalan PJS 11/7, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500,http://thymeoutkl.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7597878866115150413,,,03-5886 0596,,03-5886 0596,4.4,1722,$$ (Moderate),OPERATIONAL,ChIJjy7mpo9MzDERHq_5WP45Bm4,3.0662662,101.6026193,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (1722 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJAQAA,2025-11-05,Domino's Pizza Bandar Sunway | Petaling Jaya,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"Mentari Business Park, 48, Jalan PJS 8/2, Sunway Mentari, 46150 Petaling Jaya, Selangor, Malaysia",46150 Petaling Jaya,Selangor,46150,https://www.dominos.com.my/store/sel-sunway-pj-85003,,,1-300-88-8333,,1-300-88-8333,3.3,315,$$ (Moderate),OPERATIONAL,ChIJAQAAQHlMzDERyNiu4MwceKg,3.075656899999999,101.6131956,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (315 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJe-d3,2025-11-05,d'Tandoor Restaurant Damansara Utama,"Meal Takeaway, Restaurant",1,300000,"52, Jalan SS 21/62, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400,https://dtandoor.com/,,,03-7728 2020,,03-7728 2020,4.5,1045,$$$ (Expensive),OPERATIONAL,ChIJe-d3BjZJzDERW_cxUo7XsXM,3.1325505,101.6221823,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (1045 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ7Yuc,2025-11-05,Loong Foong Seafood,"Meal Takeaway, Restaurant",1,150000,"1, Jalan 20/13, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300,https://www.facebook.com/LoongFoongRoastDuck,,,012-660 8654,,012-660 8654,3.8,1035,$$ (Moderate),OPERATIONAL,ChIJ7YucIvtLzDERVS7OEHNdy4w,3.1060331,101.6256875,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (1035 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJAYV9,2025-11-05,MR CHURROS (Kelana Jaya),"Meal Takeaway, Restaurant",1,80000,"Dataran CIMB, Jalan SS 6/3, Ss 6, 46200 Petaling Jaya, Selangor, Malaysia",46200 Petaling Jaya,Selangor,46200,https://mrchurros.com.my/,,,013-435 5816,,013-435 5816,4.8,30,Unknown,OPERATIONAL,ChIJAYV9HFRNzDERx2WFpXgEK6U,3.1046199,101.600287,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (30 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJbZjy,2025-11-05,Domino's Kelana Jaya,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"E113, Kelana Parkview, Jalan SS 6/2, Ss 6, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,https://www.dominos.com.my/store/sel-kelana-jaya-85167,,,1-300-88-8333,,1-300-88-8333,2.8,444,$$ (Moderate),OPERATIONAL,ChIJbZjy2RBMzDERDn_gDj4A-AQ,3.101167,101.599508,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.8/5 (444 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJQTTI,2025-11-05,"Happy Potato @ Paradigm Mall, PJ","Meal Takeaway, Restaurant",1,80000,"Lot No Lg-28, Lower Gorund Floor, Paradigm Mall, 1, Jalan SS 7/26a, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,https://www.happypotato.com.my/,,,012-788 1723,,012-788 1723,4,2,Unknown,OPERATIONAL,ChIJQTTI7FpNzDERpssjKr0sHn8,3.1054735,101.5960817,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (2 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJB8sO,2025-11-05,JIBRIL (Culinary Lab) - Delivery & Pickup,"Restaurant, Meal Delivery, Meal Takeaway",1,80000,"49-G, Block D, 1, Jalan SS7/26, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,https://jibrilss15.com/,,,03-7886 8768,,03-7886 8768,4.6,26,Unknown,OPERATIONAL,ChIJB8sOluFNzDERC2NqZG01tRc,3.103937,101.5925557,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (26 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJTYb-,2025-11-05,KFC • Seapark,"Meal Takeaway, Restaurant",1,100000,"2, Jln 21/19, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300,https://kfc.com.my/,,,03-7865 5860,,03-7865 5860,3.6,864,$$ (Moderate),OPERATIONAL,ChIJTYb-FPxLzDERs1WhzNVTtjE,3.1089696,101.622798,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (864 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ0f6J,2025-11-05,Goreng Pisang & Keropok Lekor Stall,"Meal Takeaway, Restaurant",1,80000,"54, Aman Suria, 36, Jalan PJU 1/45, Aman Suria, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,,,,011-1462 9756,,011-1462 9756,3.2,6,Unknown,OPERATIONAL,ChIJ0f6Jn6NOzDERyh3s4WA9I1w,3.121017999999999,101.5963713,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (6 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJnX8P,2025-11-05,AllAce Sea Park,"Meal Takeaway, Restaurant",1,80000,"23, Jalan 21/12, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300,http://www.allace.com.my/,,,011-1084 4801,,011-1084 4801,4.7,259,Unknown,OPERATIONAL,ChIJnX8PcQBLzDER0N3GqIwWbo8,3.1089652,101.6238486,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (259 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJO1fh,2025-11-05,KTZ Food Xprezz,"Meal Takeaway, Meal Delivery, Restaurant",1,80000,"28, Jalan SS 2/63, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300,https://linktr.ee/ktzfoodxprezz,,,011-5503 1453,,011-5503 1453,4.4,28,Unknown,OPERATIONAL,ChIJO1fhLWVJzDERcD_6ZqPenNo,3.1187624,101.6221694,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (28 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJx10P,2025-11-05,Hambalang Homecooked,"Meal Takeaway, Restaurant",1,80000,"52, Jalan 20/7, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300,https://hambalanghomecooked.placeorder.my/#/,,,017-630 0742,,017-630 0742,,,Unknown,OPERATIONAL,ChIJx10P9EBLzDERJdVc3doyfX4,3.109520099999999,101.626504,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJF4Zd,2025-11-05,Pun's,"Restaurant, Cafe, Meal Takeaway",1,80000,"64, 64, Jalan SS 22/25, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400,http://instagram.com/puns_icecreamkl,,,018-913 1818,,018-913 1818,4.6,66,Unknown,CLOSED_TEMPORARILY,ChIJF4ZdGHlJzDERsaGgt-Qt6VQ,3.1258791,101.6168213,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (66 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJqxt4,2025-11-05,ASIA CURRY NOODLE CAFE SDN BHD 亚洲咖喱王餐厅,"Meal Takeaway, Restaurant",1,80000,"F-G-2 BLOCK F, Jalan PJU 1A/3N, Taipan Damansara 1 Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301,https://www.facebook.com/share/1D3rdm9uTU/,,,013-596 3193,,013-596 3193,4.6,287,Unknown,OPERATIONAL,ChIJqxt4_3lPzDERNe4O8PxS53s,3.1205645,101.5901316,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (287 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJl8sg,2025-11-05,Domino's Damansara Jaya,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"No. 55, Ground Floor, Jalan SS 22/19, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400,https://www.dominos.com.my/store/sel-damansara-jaya-85001,,,1-300-88-8333,,1-300-88-8333,3.1,183,$$ (Moderate),OPERATIONAL,ChIJl8sg2ExJzDERlx53UKoc9wo,3.1269353,101.615458,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (183 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJ76v_,2025-11-05,Childhood @ Atria Shopping Gallery,"Meal Takeaway, Restaurant",1,80000,"Concourse Floor, CK 3, Atria Damansara, Atria Shopping Gallery, Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400,https://www.childhoods.com.my/,,,,,,3,2,Unknown,OPERATIONAL,ChIJ76v_IQBJzDERh_OGakwBUuw,3.1268353,101.6167606,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (2 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJu7pK,2025-11-05,Texture Pâtisserie,"Bakery, Meal Takeaway, Store",1,80000,"G06 & G07, Atria Shopping Gallery, Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400,https://texturepatisserie.com/,,,012-710 7690,,012-710 7690,4.2,168,Unknown,OPERATIONAL,ChIJu7pK48rLzTERsPM0Cx-mL8Q,3.1270781,101.61652,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (168 reviews),,New,,Google Places Scraper,2025-11-05
GOOGLE-ChIJKd2g,2025-11-05,Kacang Putih,"Meal Takeaway, Restaurant",1,80000,"Centre Court, Concourse Floor, Atria Shopping Gallery, Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400,,,,,,,,,Unknown,OPERATIONAL,ChIJKd2gNABJzDERMJ9CI5Ejzp0,3.127096299999999,101.6165176,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05
