Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
GOOGLE-ChIJgYP_,2025-11-05,Samsung CCTV system,Restaurant,1,80000,"66-2A, Block F, Jalan PJU 1/3B, Sunway Mas Commercial Centre, Petaling Jaya, 47301, Petaling Jaya, Selangor, Sunway Mas Commercial Center, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.samsung.com/my/,,,+60378809282,,+60378809282,,,Unknown,OPERATIONAL,ChIJgYP_D6ROzDERWpcdDRKcX2o,3.1194878,101.5993947,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJa5ni,2025-11-05,Parking Kompleks Lembaga Tabung Haji,Restaurant,1,80000,"Jalan SS 6/1, Ss 6, 47301 Petaling Jaya, Malaysia",Ss 6,,47301.0,,,,+60378741033,,+60378741033,3.7,11.0,Unknown,OPERATIONAL,ChIJa5nitBFMzDERhTOrfkUS4bQ,3.1004448,101.6022534,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (11 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJk4E-,2025-11-05,Shop Lot Seksyen 20,Restaurant,1,80000,"15a, Jalan 20/14, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,,,,,,,,,Unknown,OPERATIONAL,ChIJk4E-cvtLzDERVLVgI7ieumo,3.10701,101.62492,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,60,QUALIFIED
GOOGLE-ChIJI_3X,2025-11-05,Trans-Asia Consultants (M) PLT,Restaurant,1,80000,"1-2B, Blok C, Jalan PJU 1/3b, Sunwaymas Commercial Centre, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,,,,+60378806198,,+60378806198,4.7,3.0,Unknown,OPERATIONAL,ChIJI_3XZ6ROzDERxyo_Z0571tc,3.1197996,101.600061,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJQU7J,2025-11-05,CelcomDigi Store SS2,Restaurant,1,120000,"24, Jalan SS2/66, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,https://www.celcomdigi.com/,,,,,,3.5,1002.0,Unknown,OPERATIONAL,ChIJQU7J6lNJzDERcjvogSciH9U,3.1193914,101.6204702,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (1002 reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJSacV,2025-11-05,Public Bank,"Bank, Finance",1,80000,"No. 56, 58 & 60, Jalan SS 2/67, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,http://www.pbebank.com/,,,+60378728800,,+60378728800,3.0,50.0,Unknown,OPERATIONAL,ChIJSacVh1FJzDER6Fzj17tEDag,3.1201386,101.6216824,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (50 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJWd_M,2025-11-05,Infinix Studio,Restaurant,1,80000,"7A 4, Block F1, Jalan PJU 1 42 Dataran Prima, 47301, Petaling Jaya, Selangor, Dataran Prima, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,,,,+60378808718,,+60378808718,,,Unknown,OPERATIONAL,ChIJWd_MoqFOzDERbsR59oTWCFI,3.1168239,101.5951639,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJKdGR,2025-11-05,Sigma-Aldrich (M) Sdn Bhd,Restaurant,1,80000,"B-23A-1, Level 23A, The Ascent Paradigm, 1, Jalan SS 7/26a, SS7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.sigmaaldrich.com/,,,+60356353321,,+60356353321,3.0,3.0,Unknown,OPERATIONAL,ChIJKdGRLYBLzDER7q82vEEc2uk,3.1052359,101.5953433,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJZ1p3,2025-11-05,K L Tan & Co,Restaurant,1,80000,"No. 9, B, Jln SS 24/8, SS24, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,,,,+60378045842,,+60378045842,,,Unknown,OPERATIONAL,ChIJZ1p3EqpOzDERSlm_lhVeJKk,3.113663000000001,101.6112817,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJU8AZ,2025-11-05,In-Tech Resources Sdn Bhd,Restaurant,1,80000,"Suite 1010 & 1011, Block D, Kelana Square, 17, Jalan SS 7/26, Kelana Jaya, Petaling Jaya, 47301, Petaling Jaya, Selangor, SS7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,,,,+60362016878,,+60362016878,,,Unknown,OPERATIONAL,ChIJU8AZYiJMzDERYOQtgqPff_0,3.10596,101.592,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJJeQk,2025-11-05,D Jungle People Sdn Bhd,Restaurant,1,80000,"No. 15, Jln SS 1/39, Kampung Tunku, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,http://www.djunglepeople.com/,,,+60378778008,,+60378778008,4.8,12.0,Unknown,OPERATIONAL,ChIJJeQkLfdLzDERTvS0QnONkho,3.1011293,101.621426,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (12 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJYc7V,2025-11-05,Fine Image Marketing,Restaurant,1,80000,"27, Jalan 21/1, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,,,,+60123391185,,+60123391185,5.0,4.0,Unknown,OPERATIONAL,ChIJYc7VwvtLzDERRg7Sgdt1bWY,3.1085637,101.6223291,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJWe7O,2025-11-05,Summit Hotel USJ,"Lodging, Restaurant",2,160000,"Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",47600 Subang Jaya,Selangor,47600.0,http://www.summithotelusj.com/,,,+60380233000,,+60380233000,3.7,3473.0,Unknown,OPERATIONAL,ChIJWe7OW5NMzDERHd-apoJI-_k,3.0594763,101.5928051,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (3473 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJ8yM9,2025-11-05,McDonald's USJ Taipan,Restaurant,2,200000,"Taipan USJ, 4, Jalan USJ 10/1, Usj 2, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://www.mcdonalds.com.my/,,,+60380115219,,+60380115219,3.9,2355.0,$$ (Moderate),OPERATIONAL,ChIJ8yM9QMRMzDERWC36HTkrddQ,3.048208,101.5857969,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (2355 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJbfMx,2025-11-05,Margaret Yong Tau Fu • Non-Halal,Restaurant,1,100000,"22, Persiaran Mulia, Usj 14, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,,,,+60126916576,,+60126916576,3.6,639.0,$$ (Moderate),OPERATIONAL,ChIJbfMx4slMzDEReyMWn_EpEZk,3.0427782,101.5932948,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (639 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJmX73,2025-11-05,老妈子养生冬瓜盅火锅 • Hotpot,Restaurant,1,100000,"7, Jalan Puteri 1/4, Bandar Puteri, 47000 Puchong, Selangor, Malaysia",47000 Puchong,Selangor,47000.0,http://www.lowmaji.com.my/,,,+60358892950,,+60358892950,3.8,769.0,$$ (Moderate),OPERATIONAL,ChIJmX73Gai0zTERk6SDS3wzMg0,3.025820399999999,101.6164561,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (769 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJHzJB,2025-11-05,Al Nainas Corner,Restaurant,1,100000,"No. 2, 2A, Jalan Tempua 3, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,,,,+60380707105,,+60380707105,3.3,434.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJHzJB-FBLzDERGbDo7meM55Q,3.0421536,101.624176,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (434 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJI87_,2025-11-05,Restoran Kar Hiong • 家香饭店,Restaurant,1,100000,"29, Jalan SS 18/1b, Ss 18, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://restorankarhiong.shop/,,,+60163287022,,+60163287022,4.0,830.0,$$ (Moderate),OPERATIONAL,ChIJI87_SvZMzDERTPWUCJW06lg,3.072712,101.5848112,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (830 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJB8zK,2025-11-05,Kampar Old Town Restaurant,Restaurant,1,100000,"20, Jalan USJ 11/3j, Usj 11, 47610 Subang Jaya, Selangor, Malaysia",47610 Subang Jaya,Selangor,47610.0,https://kamparoldtownrestaurant.oddle.me/,,,+60125123226,,+60125123226,3.9,492.0,$$ (Moderate),OPERATIONAL,ChIJB8zKGNtMzDERw5oDnfZ1FJw,3.047354,101.5801746,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (492 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJ93-V,2025-11-05,Sisters Kopitiam (Renamed to Great Kopitiam),Restaurant,1,100000,"11, Jalan USJ 16/2g, Usj 16, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,,,,,,,3.9,779.0,$$ (Moderate),OPERATIONAL,ChIJ93-VYSyzzTERwnXYw-L-01Q,3.032276599999999,101.5771244,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (779 reviews),,New,,Google Places Scraper,2025-11-05,70,QUALIFIED
GOOGLE-ChIJH4jy,2025-11-05,Restoran Oregi,Restaurant,1,100000,"53, Jalan SS 15/4b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://www.facebook.com/OregiRestaurant,,,+601111730056,,+601111730056,4.0,934.0,$$ (Moderate),OPERATIONAL,ChIJH4jyL19MzDERj2kuj6irGws,3.075758,101.5881958,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (934 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJyapA,2025-11-05,Restoran Ah Koong,Restaurant,1,100000,"47, Jalan USJ 9/5p, Subang Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,http://www.aknoodles.com.my/,,,+60380241554,,+60380241554,3.8,458.0,$$ (Moderate),OPERATIONAL,ChIJyapAgcZMzDERO8zBrtguI8A,3.0470776,101.5876419,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (458 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJ72ix,2025-11-05,Sri Melur Jaya Restaurant,Restaurant,1,150000,"26-44, Jln SS19/6, Ss 19, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://m.facebook.com/pages/Nasi-Kandar-Sri-Melur-SS19-branch/306880520130606,,,+60356136500,,+60356136500,3.7,1130.0,$$ (Moderate),OPERATIONAL,ChIJ72ixJPtMzDERabC6oP9CAjA,3.0651351,101.5781462,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (1130 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJeYEe,2025-11-05,JM Bariani House Subang Jaya,Restaurant,1,100000,"29, Jalan SS 18/6, Ss 18, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://jmbarianihouse.com/v2,,,+60356344660,,+60356344660,4.3,966.0,$$ (Moderate),OPERATIONAL,ChIJeYEe3fFMzDER2Mjbd5VuJSk,3.064699,101.5857529,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (966 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJlYQq,2025-11-05,Daorae Korean BBQ Restaurant | Bandar Puteri,Restaurant,1,200000,"27-1, Jalan Puteri 1/4, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,https://www.facebook.com/daoraepu/,,,+60380527804,,+60380527804,4.0,457.0,$$$ (Expensive),OPERATIONAL,ChIJlYQqMKi0zTER-IjgPoOesOY,3.026628,101.6166345,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (457 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJGQjE,2025-11-05,USJ_lunchbox,Restaurant,1,80000,"27, Jalan USJ 13/5a, Usj 13, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,,,,+60162152019,,+60162152019,5.0,3.0,Unknown,OPERATIONAL,ChIJGQjEkMxMzDERvK65OI0paXA,3.0360907,101.5869334,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJ6ZnP,2025-11-05,Oceania Coffee House,Restaurant,1,80000,"1, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",47600 Subang Jaya,Selangor,47600.0,,,,+60380233000,,+60380233000,4.0,3.0,Unknown,OPERATIONAL,ChIJ6ZnPUZNMzDERkrjfG07GzYA,3.0599489,101.59356,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJ3zsI,2025-11-05,BMS Organics USJ9,"Store, Restaurant",1,80000,"22, Jln USJ 9/5N, Subang Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,http://www.bmsorganics.com/,,,+60104000395,,+60104000395,4.7,397.0,Unknown,OPERATIONAL,ChIJ3zsIkcRMzDER87F4Jw5Uiu0,3.0462698,101.5861352,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (397 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJndWd,2025-11-05,RACHINI THAI CUISINE USJ9,Restaurant,1,80000,"20, 1, Jalan USJ 9/5p, Subang Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://www.facebook.com/Rachini-Thai-cuisine-247190319002222/,,,+60128555202,,+60128555202,4.1,168.0,Unknown,OPERATIONAL,ChIJndWd0MVMzDERHbh1CFiKpE4,3.0462312,101.5870428,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (168 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJr2qR,2025-11-05,Domino's USJ 9,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"55-1, Jalan USJ 9/5s, Subang Business Centre, 47610 Subang Jaya, Selangor, Malaysia",47610 Subang Jaya,Selangor,47610.0,https://www.dominos.com.my/store/selangor-usj-9-85000,,,+601300888333,,+601300888333,3.2,282.0,$$ (Moderate),OPERATIONAL,ChIJr2qRzMVMzDERtofvyxnXrek,3.0473119,101.5870485,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (282 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJb3kv,2025-11-05,La Cocina Sky View,Restaurant,1,300000,"MEZZANINE FLOOR, 8D, Jalan USJ 10/1j, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://lacocina.com.my/,,,+60356212395,,+60356212395,4.3,1551.0,$$$ (Expensive),OPERATIONAL,ChIJb3kvY8NMzDERf3DFmRiPuDA,3.048012700000001,101.5859503,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (1551 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
GOOGLE-ChIJB_DC,2025-11-05,Victoria Station usj,Restaurant,1,200000,"UEP Subang Jaya, 21 & 23, Jalan USJ 10/1g, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,http://www.victoriastation.com.my/,,,+60356367508,,+60356367508,3.5,717.0,$$$ (Expensive),OPERATIONAL,ChIJB_DCVcRMzDERZRIrjok3s54,3.0472534,101.5845922,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.5/5 (717 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJxatg,2025-11-05,Tasty Porridge • 品粥 • USJ Taipan,Restaurant,1,150000,"19, Jalan USJ 10/1c, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,,,,+60380812603,,+60380812603,4.6,1968.0,$$ (Moderate),OPERATIONAL,ChIJxatgRMRMzDERlcjftr579WY,3.0483837,101.58468,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (1968 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
GOOGLE-ChIJwf_o,2025-11-05,Uncle Don's (USJ Taipan),Restaurant,2,200000,"55a, Jalan USJ 10/1f, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,http://www.uncledons.com.my/,,,+60169001074,,+60169001074,4.0,3667.0,$$ (Moderate),OPERATIONAL,ChIJwf_o58RMzDERCd1nnLsCfZA,3.0473392,101.5832362,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (3667 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
GOOGLE-ChIJE4LK,2025-11-05,Pasta Panas USJ Subang Jaya,Restaurant,1,100000,"No. 27, Jln USJ 8/2B, Usj 8, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,https://g.co/kgs/xe9LSVQ,,,+60193073012,,+60193073012,4.3,472.0,$$ (Moderate),OPERATIONAL,ChIJE4LKvrdMzDERKM6zyM0Z9RI,3.0436669,101.5896075,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (472 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJ76zU,2025-11-05,KFC • Taipan Business Centre,"Meal Takeaway, Restaurant",1,100000,"71, Jalan USJ 10/1a, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://kfc.com.my/,,,+60380116659,,+60380116659,3.6,977.0,$$ (Moderate),OPERATIONAL,ChIJ76zUccNMzDERaEYfqmXgm3Q,3.0501614,101.5837675,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (977 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJZXRM,2025-11-05,Syuk Char Kuey Teow,Restaurant,1,80000,"6892, Persiaran Mulia, Usj 14, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,,,,+60199228837,,+60199228837,4.6,55.0,Unknown,OPERATIONAL,ChIJZXRM5pZMzDERrN530FaZ-iA,3.0418265,101.5928338,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (55 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJNZpu,2025-11-05,Themacsbrosmalaysia,Restaurant,1,100000,"70, Jalan USJ 13/3g, Usj 13, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,https://www.instagram.com/themacsbrosmalaysia?igsh=OW93eW81amVveXJ4&utm_source=qr,,,+601112020214,,+601112020214,4.2,541.0,$$ (Moderate),OPERATIONAL,ChIJNZpuvMtMzDERkB64xFczpJg,3.0379418,101.5861552,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (541 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJV2nH,2025-11-05,"GO Noodle House, Da Men Mall USJ",Restaurant,1,100000,"LG-06, Damen Mall, 1, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",47600 Subang Jaya,Selangor,47600.0,https://www.gotrio3.com/,,,+60358799573,,+60358799573,4.4,819.0,$$ (Moderate),OPERATIONAL,ChIJV2nHNetMzDERZLBi7y7yjf4,3.0580052,101.5925509,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (819 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJ9QY2,2025-11-05,Nam Heong Ipoh Da Men,Restaurant,1,150000,"LG 21-22, Da:Mén, Persiaran Kewajipan, USJ 1, 47600, Subang aya, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47600.0,https://nam-heong.shop/,,,+601120935614,,+601120935614,3.7,1168.0,$$ (Moderate),OPERATIONAL,ChIJ9QY2ypRMzDER4FgMz6RPe3k,3.058116,101.5929848,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (1168 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJ76B1,2025-11-05,De Curry Recipes,Restaurant,1,80000,"No.2, Jalan USJ 1/6a, Taman Subang Mewah, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://www.facebook.com/pages/De-curry-recipes/287554991350875,,,+601128814988,,+601128814988,,,Unknown,OPERATIONAL,ChIJ76B1lrtMzDERcm5t5EcDZSY,3.0481884,101.600519,Losing money to waste but don't know how much,1,,,Google Places API,Rating: /5 ( reviews),,New,,Google Places Scraper,2025-11-05,75,WARM
GOOGLE-ChIJH93q,2025-11-05,The Lambatory,Restaurant,1,80000,"Jalan USJ 18/7, Usj 18, 47100 Subang Jaya, Selangor, Malaysia",47100 Subang Jaya,Selangor,47100.0,http://www.facebook.com/TheLambatory,,,+60192424228,,+60192424228,5.0,3.0,Unknown,OPERATIONAL,ChIJH93qWDKzzTERjBG432H8YIQ,3.0320065,101.5834542,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJneqZ,2025-11-05,KFC Summit USJ,"Meal Takeaway, Restaurant",1,100000,"Lot No. LG41, LG73, LG75, Lower Ground Floor, The Summit Subang USJ, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",47600 Subang Jaya,Selangor,47600.0,https://kfc.com.my/,,,+60380818914,,+60380818914,3.6,262.0,$$ (Moderate),OPERATIONAL,ChIJneqZNpNMzDERnfz4NisXShQ,3.0599489,101.59356,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (262 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJQXDS,2025-11-05,Ayam Penyet Best @ Summit USJ,Restaurant,1,80000,"LG Floor, Summit USJ, Persiaran Kewajipin, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",47600 Subang Jaya,Selangor,47600.0,http://www.ayampenyetbest.com.my/,,,+60380216991,,+60380216991,3.4,139.0,Unknown,OPERATIONAL,ChIJQXDSU5NMzDERoLPEqOOoxog,3.0602399,101.593544,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (139 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
GOOGLE-ChIJk81G,2025-11-05,KFC Mydin USJ,Restaurant,1,100000,"Lot F0-6. G23, Mydin Hypermarket, Persiaran Subang Permai, Usj 1, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://kfc.com.my/,,,+60380816219,,+60380816219,4.0,310.0,$$ (Moderate),OPERATIONAL,ChIJk81Gd5RMzDERvZ2MEtiCVhc,3.0588809,101.5964479,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (310 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJHyqz,2025-11-05,Pepper Soup,Restaurant,1,80000,"12, Jalan USJ 20/8c, Usj 20, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,http://www.facebook.com/usjpeppersoup,,,+60125883238,,+60125883238,4.5,57.0,Unknown,OPERATIONAL,ChIJHyqz1zOzzTERMIVjGMi9ymk,3.030166,101.5851419,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (57 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
GOOGLE-ChIJJymJ,2025-11-05,KFC Petronas USJ 20 DT,"Restaurant, Meal Takeaway",1,150000,"Lot 49946, Persiaran Kewajipan, Usj 20, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,49946.0,https://kfc.com.my/,,,+60380814760,,+60380814760,3.9,1436.0,$$ (Moderate),OPERATIONAL,ChIJJymJLzKzzTERytRuhLY2iZo,3.0302596,101.5836153,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1436 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
GOOGLE-ChIJPR6A,2025-11-05,HOT & ROLL @ MYDIN SUBANG,Restaurant,1,80000,"LOT NO.BK-3B,GROUND FLOOR, LOT, MYDIN MALL, 675 & 676, Persiaran Subang Permai, Usj 1, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://hotandroll.com/my/,,,+60358889189,,+60358889189,2.4,11.0,Unknown,OPERATIONAL,ChIJPR6AcJRMzDERBtXL4LQX2FU,3.0595526,101.5961438,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.4/5 (11 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
