Priority,Action,Suggested Approach,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
639,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJrYhs,2025-11-05,Sun Kitchen Solaris 老孙尚食,"Restaurant, Meal Takeaway, Meal Delivery",1,80000,"20, Jalan Solaris 3, Solaris Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,60103683969.0,,60103683969.0,4.1,60.0,Unknown,CLOSED_TEMPORARILY,ChIJrYhsQr5JzDERjDY2p1D8mtQ,3.1748966,101.6592698,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (60 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
640,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJLyg8,2025-11-05,The KINME Sashimi & Grill Bar,Restaurant,1,200000,"26, Jalan Medan Setia 2, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,http://www.facebook.com/kinmerestaurant,,,60320938153.0,,60320938153.0,4.3,460.0,$$$ (Expensive),OPERATIONAL,ChIJLyg8RAJJzDERTaIgm3OVLbw,3.1490698,101.653224,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (460 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
641,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJzcGi,2025-11-05,Cavells Restaurant,"Liquor Store, Restaurant, Store",1,80000,"18, Jalan 27/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,http://www.facebook.com/CavellsHartamas,,,60173023917.0,,60173023917.0,4.4,132.0,Unknown,OPERATIONAL,ChIJzcGi9-9IzDERElHVqUv7wDE,3.1622345,101.6492454,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (132 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
642,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJHSi7,2025-11-05,Indonesian Corner (ICFF Catering),Restaurant,1,100000,"1, Jalan Bayu 2, Taman Perindustrian Tampoi Jaya, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200.0,http://www.icff.com.my/,,,60197505080.0,,60197505080.0,4.2,147.0,$$ (Moderate),OPERATIONAL,ChIJHSi7s4Jt2jERWcU8Lglyhf4,1.5157253,103.7402451,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (147 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
643,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ849v,2025-11-05,KJ Urbanez Empire,"Meal Takeaway, Restaurant",1,80000,"83, Lebuh Penang, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,Penang,10200.0,https://instagram.com/kj_urbanezempire,,,60109611172.0,,60109611172.0,1.0,1.0,Unknown,OPERATIONAL,ChIJ849vkMXDSjARkToeXuoK6CQ,5.416797100000001,100.3399489,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 1/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
644,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJn5pI,2025-11-05,Threze coffee,Cafe,1,80000,"Lot G-60E, Ground Floor, Kompleks PKNS, Persiaran Tasik, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,,,,60147341073.0,,60147341073.0,3.9,7.0,Unknown,OPERATIONAL,ChIJn5pIuMxTzDERWOEkdpGChrw,3.0718147,101.516573,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (7 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
645,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJEbpL,2025-11-05,Secret Recipe Seksyen 9 Shah Alam,"Restaurant, Cafe",1,100000,"Jalan Tengku Ampuan Zabedah F 9/E, 3, Ground Floor, Seksyen 9, Section 9, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,http://www.secretrecipe.com.my/,,,60358854180.0,,60358854180.0,3.9,391.0,$$ (Moderate),OPERATIONAL,ChIJEbpLgUhSzDERdKJveVltcsA,3.085861,101.5228742,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (391 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
646,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJXz2C,2025-11-05,ZUS Coffee - Kompleks PKNS Shah Alam,Cafe,1,80000,"Kompleks PKNS, Persiaran Tasik, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://zuscoffee.com/,,,60128161340.0,,60128161340.0,3.9,74.0,Unknown,OPERATIONAL,ChIJXz2C8vZTzDERohxPsFjLMjA,3.0706525,101.5170109,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (74 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
647,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJi-Pp,2025-11-05,Public Bank,"Bank, Atm, Finance",1,80000,"58, Jalan Cantonment, Pulau Tikus, 10250 George Town, Pulau Pinang, Malaysia",10250 George Town,,10250.0,https://www.pbebank.com/,,,6042286017.0,,6042286017.0,2.8,50.0,Unknown,OPERATIONAL,ChIJi-PpEgfDSjARit71UCgxYkQ,5.432606399999999,100.3125507,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.8/5 (50 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
648,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJA5ZC,2025-11-05,Flow Coffee & Toast - Gurney Paragon Mall,"Meal Takeaway, Restaurant",1,80000,"163D-LG-17B, Lower Ground, Gurney Paragon Mall, Persiaran Gurney, 10250 George Town, Pulau Pinang, Malaysia",10250 George Town,,10250.0,https://grab.onelink.me/2695613898?pid=inappsharing&c=1-C2JTGJMZCTVTVA&is_retargeting=true&af_dp=grab://open?screenType=GRABFOOD&sourceID=A4pcqCZkS4&merchantIDs=1-C2JTGJMZCTVTVA&af_force_deeplink=true&af_web_dp=https://www.grab.com/download,,,60103792260.0,,60103792260.0,3.9,12.0,Unknown,OPERATIONAL,ChIJA5ZCH0rDSjARJmog5x1nMR8,5.4349038,100.3108576,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (12 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
649,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJCf6L,2025-11-05,Empire Sushi Johor Bahru City Square,"Meal Takeaway, Restaurant",1,100000,"Lot MK3-08, Tingkat 3, No. 106, Johor Bahru City Square, 108, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",80000 Johor Bahru,Johor,80000.0,https://empiresushi.com.my/,,,60380800237.0,,60380800237.0,2.7,148.0,$$ (Moderate),OPERATIONAL,ChIJCf6LUyQT2jERV12zztZmMq8,1.4618353,103.7639233,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.7/5 (148 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
650,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJnW9y,2025-11-05,Bee's Bakery @ Plaza Alam Sentral,"Bakery, Store",1,80000,"Plaza Alam Sentral, 2, Jalan Majlis, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,,,,60142574685.0,,60142574685.0,3.5,8.0,Unknown,OPERATIONAL,ChIJnW9yb4dSzDERpbnoeJEaaMM,3.07408,101.51721,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (8 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
651,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ9xl-,2025-11-05,Yayasan Pelajaran Johor,Restaurant,1,80000,"No. 15, Bangunan YPJ, Jalan Nuri, Kg Dato’ Onn, Karung Berkunci 711, Jaafar, Larkin Jaya, 80990 Johor Bahru, Johor, Malaysia",80990 Johor Bahru,Johor,80990.0,,,,6072344355.0,,6072344355.0,3.4,51.0,Unknown,OPERATIONAL,ChIJ9xl-SGlt2jERlQxydKPoyuo,1.50009,103.7449114,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (51 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
652,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJyZph,2025-11-05,Famous Amos SACC Mall,"Bakery, Store",1,100000,"Lot No. GF-1K04, Ground Floor, SACC Mall, Jalan Perbadanan 14/9, Pusat Bandar Shah Alam, Selangor, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.famousamos.com.my/,,,60355231053.0,,60355231053.0,2.6,7.0,$$ (Moderate),OPERATIONAL,ChIJyZphpoZTzDERhkDN4Ay1R9g,3.0717582,101.5183003,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.6/5 (7 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
653,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJF_XK,2025-11-05,Baskin-Robbins @ SACC Mall,"Bakery, Store",1,100000,"Lot GF-22, 23 & 23a, Ground Floor, SACC Mall, 14/9, Jalan Perbadanan, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.baskinrobbins.com.my/,,,60358850731.0,,60358850731.0,3.3,18.0,$$ (Moderate),OPERATIONAL,ChIJF_XKDdFTzDERLhWGNa8L2A8,3.0713935,101.5181923,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (18 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
654,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJp_bv,2025-11-05,Bao Shi Dee Pastry,"Bakery, Store",1,80000,"63, Lebuh Kimberley, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,,,,601135453393.0,,601135453393.0,3.9,198.0,Unknown,OPERATIONAL,ChIJp_bvfrPDSjARoZpC0qBe6Gw,5.416121899999999,100.3329949,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (198 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
655,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJH0K6,2025-11-05,Sambal House,Restaurant,1,80000,"Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",80000 Johor Bahru,Johor,80000.0,,,,6072212903.0,,6072212903.0,2.3,3.0,Unknown,OPERATIONAL,ChIJH0K6ydwS2jERymCfatNAy0c,1.462076,103.7638563,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.3/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
656,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJU88V,2025-11-05,Golden Arab,"Meal Takeaway, Restaurant",1,80000,"Foodcourt Singgah Ler Cafe, 161, Jalan Tampoi, Kampung Melayu Majidee, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",81100 Johor Bahru,Johor,81100.0,,,,60103660772.0,,60103660772.0,2.3,6.0,Unknown,OPERATIONAL,ChIJU88V5SBt2jERU4zd6QwwwSs,1.5179633,103.7569536,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.3/5 (6 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
657,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ3-C8,2025-11-05,Westside Coffee @ Laman PKNS,"Cafe, Store",1,80000,"Ibu Pejabat PKNS @ Laman PKNS, 2, Jalan Indah 14/8, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.facebook.com/WestsideCoffeeMY/,,,60165206155.0,,60165206155.0,2.8,11.0,Unknown,OPERATIONAL,ChIJ3-C8KTlTzDERSTmeiM9iSKY,3.0744071,101.5154368,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.8/5 (11 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
658,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJF-0V,2025-11-05,Pezzo City Square Johor Bahru,"Meal Takeaway, Restaurant",1,100000,"Lot J3-18, Level, 03, Johor Bahru City Square, 106-108, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,http://www.pezzo.com.my/,,,60168889371.0,,60168889371.0,3.4,37.0,$$ (Moderate),OPERATIONAL,ChIJF-0V2fUT2jERRJxiE_n_kuo,1.461799,103.7639603,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (37 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
659,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJyfZ_,2025-11-05,MM OVEN FRESH,"Bakery, Store",1,80000,"Lot X, Tingkat Bawah, Kompleks Pkns Shah Alam, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://linktr.ee/mmovenfresh,,,60108001909.0,,60108001909.0,3.9,54.0,Unknown,OPERATIONAL,ChIJyfZ_nIZSzDERn_tRGLusQAg,3.070218999999999,101.517254,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (54 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
660,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJW0zx,2025-11-05,Breadstory - Plaza Shah Alam,"Bakery, Store",1,80000,"G35 & G36, Plaza Shah Alam, Jalan Tengku Ampuan Zabedah A 9/A, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://www.breadstory.com/,,,60358918780.0,,60358918780.0,2.6,18.0,Unknown,OPERATIONAL,ChIJW0zx24ZSzDERJkbdok0GDrA,3.084621,101.5235246,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.6/5 (18 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
661,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ6e4c,2025-11-05,Stellar Sky,"Bakery, Store",1,80000,"12, Jalan Layar Dua 19/35b, Seksyen 19, 40300 Shah Alam, Selangor, Malaysia",40300 Shah Alam,Selangor,40300.0,,,,60166206040.0,,60166206040.0,3.7,3.0,Unknown,OPERATIONAL,ChIJ6e4clGdNzDEREs79uVKENqY,3.0557486,101.534342,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
662,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJX2ui,2025-11-05,Baker's Cottage,"Bakery, Store",1,100000,"13, Jl. Tengku Ampuan Zabedah E 9/E, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,,,,60355247158.0,,60355247158.0,3.9,121.0,$$ (Moderate),OPERATIONAL,ChIJX2uivXdSzDER62ihtvTswG0,3.085646,101.5227188,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (121 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
663,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJAVPO,2025-11-05,A&A CAFE,Cafe,1,80000,"Seksyen 14, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,,,,60163349232.0,,60163349232.0,3.7,12.0,Unknown,OPERATIONAL,ChIJAVPOIHxSzDERZB4erC_WjgE,3.0780292,101.5190494,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (12 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
664,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ2wLt,2025-11-05,Old Chang Kee @ City Square Johor Bahru,"Meal Takeaway, Restaurant",1,80000,"Lot J3-18A, Level 3, 20-02, Johor Bahru City Square, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,,,,60197282317.0,,60197282317.0,3.6,20.0,Unknown,OPERATIONAL,ChIJ2wLtqHMT2jER5Hj4RDczv8M,1.461799,103.7639603,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (20 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
665,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ5VCZ,2025-11-05,Burger Komeng,"Meal Takeaway, Restaurant",1,80000,"Jln Padi Emas 1/4, Bandar Baru Uda, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200.0,,,,601111326344.0,,601111326344.0,3.7,3.0,Unknown,OPERATIONAL,ChIJ5VCZKztz2jEREjclXR2pIQk,1.4924037,103.7095633,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
666,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ-Rkh,2025-11-05,An-Nahl's Recipes,Cafe,1,80000,"LOT G60A, Kompleks Pkns Shah Alam, 11, Persiaran Sultan, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://foodpanda.page.link/tchSFf5uhruQR2rCA,,,60192844333.0,,60192844333.0,3.9,13.0,Unknown,OPERATIONAL,ChIJ-RkhJNZTzDERKbaaq5nIfpY,3.0696434,101.5172664,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (13 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
667,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ03s-,2025-11-05,Domino's Jalan Burma,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"401, Jalan Burma, Pulau Tikus, 10350 George Town, Pulau Pinang, Malaysia",10350 George Town,,10350.0,https://www.dominos.com.my/store/penang-burma-road-85019,,,601300888333.0,,601300888333.0,3.7,346.0,$$ (Moderate),OPERATIONAL,ChIJ03s-dv_CSjARtfARYD4Kxr0,5.4317777,100.3111104,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (346 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
668,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJew8w,2025-11-05,Popiah S. S. Ali,Cafe,1,50000,"Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.facebook.com/popiahssali/,,,60123095195.0,,60123095195.0,3.7,86.0,$ (Budget),OPERATIONAL,ChIJew8wFYdSzDERwrTRx-AMLUk,3.0734385,101.5174306,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (86 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
669,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ8_RH,2025-11-05,Domino`s Pizza,"Meal Takeaway, Restaurant",1,80000,"5, Jalan Irving, George Town, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,http://www.maukerja.my/dominos,,,60123123149.0,,60123123149.0,3.7,19.0,Unknown,OPERATIONAL,ChIJ8_RHTr7DSjAROOW2sXztVKE,5.413189300000001,100.3254821,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (19 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
670,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJIeMO,2025-11-05,Mr Apam Balik Food truck @ SACC Mall,Cafe,1,80000,"Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,,,,60149418500.0,,60149418500.0,3.9,29.0,Unknown,OPERATIONAL,ChIJIeMO6IZSzDERDd5TGj9oURo,3.0716598,101.5176619,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (29 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
671,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJEZkZ,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,100000,"Lot 6 Ground Floor, Lotuss Penang, Lot A3 - 4, Jalan Udini, 11700 Jelutong, Penang, Malaysia",11700 Jelutong,Penang,11700.0,https://kfc.com.my/,,,6046577758.0,,6046577758.0,3.8,498.0,$$ (Moderate),OPERATIONAL,ChIJEZkZPnDBSjARNbnVjtvpcnA,5.3777342,100.3148662,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (498 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
672,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJcz6P,2025-11-05,SMOJO FRIED CHICKEN,"Meal Takeaway, Restaurant",1,80000,"29C-01-10 Maritime Piazza, 5, Lebuh Sungai Pinang, 11600 George Town, Penang, Malaysia",11600 George Town,Penang,11600.0,,,,60189084134.0,,60189084134.0,3.4,30.0,Unknown,OPERATIONAL,ChIJcz6PjNvDSjARbRAkQ09-ozA,5.3982544,100.3298357,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (30 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
673,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJoRZ_,2025-11-05,D Sanjung Bakery,"Bakery, Store",1,80000,"60, Jalan Rugbi 13/30, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://www.facebook.com/pages/D-Sanjung-Bakery/352471274874598,,,60197730383.0,,60197730383.0,1.0,1.0,Unknown,OPERATIONAL,ChIJoRZ_45VNzDERXBfGz8IAU_E,3.0897151,101.546538,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 1/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
674,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ49zw,2025-11-05,Public Bank,"Bank, Finance",1,80000,"87, Lebuh Bishop, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,,10200.0,https://www.pbebank.com/,,,6042616679.0,,6042616679.0,2.2,73.0,Unknown,OPERATIONAL,ChIJ49zwk4_DSjARbwuljqpqvCs,5.419413,100.340209,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.2/5 (73 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
675,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJVQPh,2025-11-05,Shell,"Gas Station, Convenience Store, Cafe",1,100000,"Lot 1756, Jalan Plumbum Z 7/Z, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://find.shell.com/my/fuel/10366963-shell-persiaran-kayangan-sek-7/en_MY,,,60122770557.0,,60122770557.0,3.8,83.0,$$ (Moderate),OPERATIONAL,ChIJVQPhIF9SzDERuGbwmA4_i_s,3.066281999999999,101.490889,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (83 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
676,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ0Wyh,2025-11-05,Pezzo Komtar JBCC,"Meal Takeaway, Restaurant",1,80000,"Lot K1-5a, 1st floor, Komtar JBCC, City Centre, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,,,,601159907476.0,,601159907476.0,2.9,9.0,Unknown,OPERATIONAL,ChIJ0WyhkywT2jERjiKT6TuPvuU,1.4637867,103.7627209,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.9/5 (9 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
677,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJB4db,2025-11-05,Chase After Six Cafe,Cafe,1,80000,"No. GF 1, Ground Floor, Persiaran Perbandaran UMNO Building - Lot P 5, 5, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,,,,60143380059.0,,60143380059.0,3.5,4.0,Unknown,OPERATIONAL,ChIJB4dbOstTzDERmDUDtj5k4aA,3.0736086,101.5220716,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
678,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJyXB8,2025-11-05,Shell,"Gas Station, Car Wash, Cafe",1,100000,"Jalan Keris, Taman Sri Tebrau, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,https://find.shell.com/my/fuel/10208799-shell-tmn-sri-tebrau-johor-bahru/en_MY,,,6073314497.0,,6073314497.0,3.8,176.0,$$ (Moderate),OPERATIONAL,ChIJyXB8cylt2jER-qcGFEBiZII,1.486847,103.768495,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (176 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
679,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJVVWB,2025-11-05,New Lane Beef Koay Teow Soup,Restaurant,1,80000,"43, Jln Macalister, George Town, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,https://www.facebook.com/groups/178925938788520/,,,60164222423.0,,60164222423.0,2.9,19.0,Unknown,OPERATIONAL,ChIJVVWBN73DSjAR2rdbO-RBnBk,5.4149349,100.3263955,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.9/5 (19 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
680,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJMyn6,2025-11-05,Infusion Café | Restaurant,Restaurant,1,100000,"2/33, Jalan Seladang, Taman Abad, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,http://www.kslresorts.com.my/,,,6072882999.0,,6072882999.0,3.7,276.0,$$ (Moderate),OPERATIONAL,ChIJMyn6DTBt2jERVlmisU0zgJ4,1.4863279,103.7622141,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (276 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
